ID,Text,Label
@ohidurrahman5497,ইসলামি ছাত্র শিবির জিন্দাবাদ।,1
@Md.Nadim108,আলহামদুলিল্লাহ এটাই হলো ছাত্র শিবির যারা দলের অহংকার করেনা নিজেদেরকে নিয়ে অহংকার করেনা কারণ তারা সবসময় ভাবে তারা সাধারন মানুষ,1
@AbdulMonnan-fi4im,আলহামদুলিল্লাহ ❤❤❤,1
@MOHAMMUDOSMANGONI,কলিজার ভাই আল্লাহর তোমার উপর রহম করুন।,1
@monirhussain6884,আলহামদুলিল্লাহ <br>তাদের প্রতি রহম করুন বহু  মানুষ জুলুম থেকে বাঁচতে পেরেছে ❤,1
@labib_bd,&#39;ইসলামী ছাত্রশিবির&#39; এদেশের স্বাধীনতা স্বার্বভৌমত্বের অতন্দ্র প্রহরী। সৎ ও যোগ্য মানুষ গড়ার কারখানা।,1
@YaminNoor91,respect,1
@abml3lf,দোয়া ও শুভকামনা ভাই,1
@sakibsakib8638,শেখ হাসিনা ঠিকই বলতো,0
@mdkhalilahmed7992,alhamdulillah,1
@ismailmahmudofficialtv7138,বাংলাদেশ ইসলামি ছাত্রশিবির ❤️❤️❤️,1
@nojrulislam110,আলহামদুলিল্লাহ,1
@habiburrahman8814,শুভকামনা ❤❤,1
@mahafuzurrahman5925,"চমক মনে হয় আরও আছে।
<br>এখন তো মনে হচ্ছে জামায়াত-শিবিরেই স্বৈরাচারের পতন হয়েছে।",0
@mohinuddin4922,আদর্শ সংগঠন আল্লাহ এদেরকে বিজয় দান করবেন ইনশাআল্লাহ আমিন,1
@azadbakthchowdhury1605,আলহামদুলিল্লাহ। উনি মেধাবী শিক্ষার্থী,1
@AffectionateAtv-fy3lh,ছাত্র শিবির জিন্দাবাদ,1
@marufahmadhowlader9879,Undercover agent of sibir🥱🥱🥱🥱,1
@syedahmed-n5m,মাশাআল্লাহ।,1
@rtrony6554,"বাংলাদেশে একমাত্র জামায়াত  শিবির ন্যায়ের উপর চলে,তাদের বিরুদ্ধে সন্ত্রাস চুরি দর্শন লুটপাটের কোন অভিযোগ নাই",1
@NijamUddin-tu5qp,এই নব্য রাজাকার দের হঠাতে হবে।,0
@Sajal205,"ঢাকা বিশ্ববিদ্যালয়ের সকল রাজনৈতিক সংগঠন বন্ধ করে দেওয়া হয়, তাহলে শিবির সভাপতি কিভাবে থাকে",0
@authenticmedia9617,রগকাটা উগ্রবাদী জামাত শিবির বাংলা কে সিরিয়া আফগান বানাবে ইনশাআল্লাহ,0
@TahmidTurab,মাশাআল্লাহ,1
@nazmulhassan4793,দেশটা আফগানিস্তান হয়ে গেছে,0
@designmasterbd,ছাত্র শিবির মানেই মেধাবী,1
@IiiIii-f5k,Mashaallah ❤,1
@fajleazimmdhabibullah6900,বাংলাদেশ ইসলামী ছাত্রশিবির জিন্দাবাদ,1
@Jakir-m6t,হঠাত ভাইরাল কেমনে হয়,0
@shafiqahmad9301,টোকাই সাদ্দাম বলেছিলো- &quot;বুয়েট কী পাকিস্তান? সেখানে যেতে কী ভিসা লাগবে?&quot; এখন সাদ্দাম থাকলে হয়তো বলতো- &quot;ঢাবি তো আফগানিস্তান হয়ে গেছে&quot;। যদিও টোকাইদের কথায় কিছু আসে যায় না।,1
@mdashrafulalam2104,আল্লাহই সর্বোত্তম পরিকল্পনা কারী।,1
@shopnochuratelecom3576,ধন্যবাদ,1
@Mdjoynalabdin-i8j,আলহামদুলিল্লাহ,1
@aeyshashiddiqua9280,শিক্ষা প্রতিষ্ঠানে রাজনীতি বন্ধ হোক চিরতরে 😢😢 সবাইর এমন কাঙ্খিত পরিবেশ কাম্য। কিন্তু জাবিতে যে ছাত্রলীগের কর্মীকে পিটিয়ে মারলো। তাতে স্পষ্টই বুঝা যায় এতো সহজে সব ঠিক হবেনা😮,2
@MdBabu-ty7ki,আলহামদুলিল্লাহ জামায়াত ইসলামি ছাত্র শিবির জিন্দাবাদ ❤❤❤❤❤,1
@mdripanhossain4791,শান্তির দল হতে পারে জামায়াতের ক্ষমতা গ্রহন কারন জামায়াত ক্ষমতায় গেলে বিএনপি আওমীলীগ ও সব ইসলামী দল গুলো নিরাপদ থাকবে ইনশাআল্লহ।,1
@KhazaAhmmed-hk8et,আমি জামায়েত ইসলামিকে সরকার হিসাবে দেখতে চাই।,1
@onecockpitentertainment3561,"রাজাকারের বাচ্চাদের আসল চেহারা বাহির হ‌ইছে। এই নষ্ট গুলা সরকারি সম্পদ লুটপাট, থানা লুট, লাখো আওয়ামী লীগের নেতা কর্মীদের উপর হামলা, খুন, মামলা সব এই রাজাকারের বাচ্চাদের সন্ত্রাসী কর্মকাণ্ড।",0
@AshikhossainIslamicTv,আলহামদুলিল্লাহ ❤️,1
@mdlafijkhan2373,"ছাত্র রাজনীতি মুক্ত দেশ চাই,যেটা যেই দল ই হোক",0
@Students_4400,Sarjis hasanat der use korlo sibir? 😂😂😂😂ore sarjis hasant koi tora,0
@titubanglatehc,ধন্যবাদ,1
@mdfirojkhan8144,ছাত্র শিবির কর্মীরা খুব ন্যায়পরয়ন।,1
@mdshakibhossain7561,আলহামদুলিল্লাহ 🥰🥰🥰🥰,1
@NurIslam-x2t,ধন্যবাদ,1
@MuktaAkter-w3h,"ছাত্রশিবির তো কি হয়েছে, আমাদের সাধারণ মানুষের মনের কথা,চাওয়া তো এই কথাই",1
@nerobhasanumor593,শিবির শালারা যে খারাপ হাত পা র রগ কাটা তাদের ফ্যাশন,0
@ansurullah3425,"আওয়ামী জংগী লীগ দেশ ও মানবতার শত্রু , ওরা শুধুই ভারতীয় এজেন্ট, এবং ফ্যাসিস্ট",1
@JahedKhan-d1f,প্রবাসে আমাদের শাখার একজন দায়িত্বশীল বলেছিলেন আমরা বিজয়ের দার প্রান্তে আলহামদুলিল্লাহ্ তিন দিনের মাথায় সৈরাচার পলায়ন করে। জামায়াতে ইসলাম একটি অত্যন্ত মেধাবী সংগঠন ও তাদের চিন্তা বাবনা সূদুর প্রসারী।,1
@rajibul12,আচ্ছা শিবিরদের মুখে দাড়ি কেন থাকে নাহ? আমার এটা জানার ইচ্ছা শুধু।যেহেতু তারা নিজেদের ইসলামিক দল মনে করে,0
@MdAyub-g7z,আলহামদুলিললাহ,1
@sfartcraft1331,ছাত্র শিবির একটি আদর্শিক সংগঠন,1
@abdulmozidabdulmozidabdulm12,চাপা মাইরেন না ছাত্রশীবির খাটি নেতা কেমন,0
@AniruddhoEhan-b8d,এসব সন্ত্রাসীকে নিয়ে পাকি প্রেমিকদেরই আলোচনার শীর্ষে,0
@MehnalAlam,"ছাত্র শিবির পৃথিবীর সবচাইতে সেরা ছাত্র সংগঠন, একান্ত ব্যক্তিগত মতামত আমার 👍👍",1
@mdabdullha3828,আমাদের প্রানের সংগঠন জামায়াত ইসলামি ও ছাত্র শিবির,1
@FokrulIslam-sw6ic,"শিবির এবং ছাত্রদল সর্বশক্তি দিয়ে যুদ্ধ করেছে, এটা আমি নিজে জানি, <br>কৌশল কিন্তু রাজনীতিবীদরা দিয়েছেন।",1
@kosterkobi6665,ছাত্রশিবির সম্পর্কে বিগত সরকার অনেক ভুল তথ্য প্রচার করছে <br>এগুলো বিশ্বাস করে অনেক মূর্খ আবাল এখনো বলছে যে তারা নাকি রগ কাটা <br><br>আরে ভাই একটা প্রমাণ কারো কাছে কি আছে?<br>হায়রে মূর্খ। তোদের বলছি ছাত্রশিবিরের সাথে মিশে দেখ<br>তাদের বিষয়ে ধারণা অর্জন কর তারপর তথ্যপ্রমাণ সহকারে যা ইচ্ছা সেটাই বলবি সমস্যা নাই।<br>এসব দলকানা মূর্খ গুলো ক্ষমতার জন্য সত্যকে আড়াল করতে চায় । বিএনপি আওয়ামীলীগের দালাল গুলো । চাদাবাজি মাস্তানি বন্ধ হয়ে যাবে ছাত্রশিবির ক্ষমতায় আসলে চাঁদাবাজগুলো রাস্তায় বসে বসে সেই কারণে টোকাই গুলো উল্টাপালটা কমেন্ট করে শিবিরের নামে।,1
@Ismail-i4p,জামাত শিবির জিন্দাবাদ ❤❤,1
@mdmohibbulla-zv3nf,জামাত ইসলাম জিন্দাবাদ❤,1
@hredoyahmedsalim2026,"@Hredoy Ahmed:যারা বলে গত১৬বছর কোথায় ছিলেন,তাদের উদ্যেশ্য গত১৬ বছরে কোন মসজিদে হামলা হইছে?কোন মন্দিরে হামলা হইছে?কোন পাহাড়ে হামলা হইছে?কোন বিশ্ববিদ্যালয়ে ভাতের বিনিময়ে হত্যা হইছে?কোন স্কুল শিক্ষকদের অপমান কর",2
@Students_4400,Sadharon students der boka banailo😮,2
@KobirAhmed-u3m,❤❤❤❤🤲🤲🤲🤲🤲🇧🇩🇧🇩🇧🇩🇧🇩🤲🤲🤲🤲Vai Tumi 🇧🇩Bir,1
@aeyshashiddiqua9280,আগে প্রকাশ থাকলে আয়নাঘরে থাকা লাগতো। 😢😢 তাই চুপ ছিলো সেই সময়ে। 😮,1
@spkspkspk1955,"একটা বিষয় ইসলামি দলগুলো দাঁড়ি টুপি বাদ দিয়ে এখন সিভিল পোশাকে চলাফেরা করে 😂😂😂, জামায়াত বলেছিলো ২০৫০ সালে তারা সরকার গঠন  করবে, সুশীল সমাজ এখন তো দেখতে পাচ্ছে 😅😅😅",0
@alhaqq8552,Shibir adorsho ekti dol,1
@SumaiyaTanha-i3c,আরে পাকিস্তানের  জন্মের  জারজ সন্তানের বংশধর তোরা  ক্ষমতায় যাওয়ার লোভে  একটা সাজানো গোছানো উন্নত  দেশ টাকে ধ্বংস  করে দিছিস  এই সব কিছুর হিসাব এই জমিনে হবে আর সেদিন  সারা পৃথিবী  চুপ থাকবে এমন ইতিহাস হবে যা এখনো পৃথিবীর কোনো দেশেই হয় নাই,0
@tanvirhosen8058,"আন্দোলনের নেতৃত্ব দিয়েছেন ছাত্র ,ভিন্ন সব দল এবং সাধারণ জনতা ।। যে যার জায়গা থেকে এই আন্দোলন পরিচালনা করেছেন ।। এটা অস্বীকার করার সুযোগ নেই ।।",1
@abdulhasan3174,শিবিরের দখল বাজি চাদাবাজি গুশ খায়না এদেরকে ভোট আমি দেব,1
@FokrulIslam-sw6ic,অভিনন্দন,1
@ANU_31_31,Be confident shibir not only belongs to the social platform they are all everywhere in this country. ❤,1
@KMMonoar_hossain,আলহামদুলিল্লাহ,1
@mosharrafhossain9717,শালারা ১৫ বছর আওয়ামী লীগের দালালী করে এখন রাজাকারের দলে  তেল মারিস,0
@MdYeakubali-o6d,Jamat sibir jindabj,1
@aliakbor2045,মাশাআল্লাহ বাংলাদেশ ইসলামী ছাত্রশিবির জিন্দাবাদ,1
@moynuddinahomed570,আলহামদুলিল্লাহ,1
@dulalazad2767,নারায়ে তাকবির আল্লাহু আকবার,1
@MDHamidul-ql7ze,"Masa,allah",1
@abunaser1503,আজ হাসু আপা সত্যি হলো,0
@ppafarm9424,তাহলে জঙ্গিরা এখন প্রকাশ্যে আসছে,0
@princesiyamofficial0151,আলহামদুলিল্লাহ,1
@mdrashid6771,"ছাএলীগ তাদের কৃতকর্মের কারনে  ধ্বংস হয়েছে,<br>আশা করি এখন যারা ছাএ রাজনীতি করবেন তারা অপকর্ম থেকে দুরে থেকে দেশকে ভালবেসে সামনের দিকে এগিয়ে নিবেন.❤️❤️❤️ ভালবাসা অভিরাম সকল দেশ প্রেমিকদের জন্য.",1
@mdabdurrahim1257,আলহামদুলিল্লাহ্❤,1
@md.mizanurrahman7481,এইবার বুঝে নেন হাসিনাকে পদত্যাগ করালো কোন দল। জামায়াতের শিবিরের কারনে সৈয়রাচার হাসিনা পালাইতে বাধ্য হলো,1
@JubaidaIslam-y6t,আল্লাহুআকবার,1
@theblueriver7918,ছাত্র শিবির ছাড়া এই আওয়ামী লীগ নামক দানবদের ওঠানো এতো সহজ হতো না।,1
@SHAHADATHOSSAIN-g3p,ঢাবির শিবির সভাপতি সাদিক দ্বীনি মোসাদ।,1
@alaminpatowary8615,নাটক কম করো পিও,0
@mosharrafhossain9717,রাজাকারের বংশধর,0
@shamimsusmit9777,যাই হোক স্বাধীন দেশে স্বাগতম।✨,2
@neyamulkarimraju,শিবির❤,1
@shovonhasan7404,পরিচয় লুকায় মুনাফিকরা 😂🤣😅<br><br>জামাতি ইসলামও একটা ফ্যাসিবাদী দল।,0
@MdRasel-t6k5e,Right 👍,1
@abidrahman7949,Satro sibir r jamat islam er adorsho gulo din din amader mughdo kore tultece Masha Allah,1
@mdnizumnizum7255,"ওনি ভালো লোক এটা মেনে নিলাম আনন্দোলন ত হয়েছিল কোটার,সেখানে তা,হলে রাজনীতির ছোয়া ছিল ছাএদের ইউস করা,হয়েছিল, সেটা বোধহয় সরকার বুঝতে পারছিল তাই এতো হত্যা হয়েছে তবে এটা,ঠিক হয়নাই সরকার নামাতে সাধারণ ছাএদের ইউস করাটা",0
@sumonali1948,আলহামদুলিল্লাহ ❤,1
@masudranadalim4800,শিবির একটি দেশপ্রেমিক দল  হাসিনার মতো  দালাল নয়,1
@Abdullaharif6690,কারো পিছনে লেগে থাকা আমাদের কাজ না! আমাদের কাজ  অন্যায়কে  রুখে দেওয়া! আর  মানুষকে সুশীতল ইসলামের দিকে আহবান জানানো।<br><br>কেউ যদি প্রেচার করে হিংসা বিদ্বেষ আর নিন্দা বাদ! আমরা বলিবো সাম্য শান্তি এক আল্লাহ&#39;য় জিন্দাবাদ!<br>                   বাংলাদেশ ছাত্র শিবির ✊,2
@ridoyhasan719,ছাত্রশিবির চাঁদাবাজি করে না,1
@mdabdullahkhan9784,Good,1
@youknow.25-d7t,তাহলে তো হাসিনাই ঠিক ছিল দেখা যাচ্ছে আন্দোলন শিবিরদের হাতেই ছিল,0
@mugdha1864,"মনে হচ্ছে না যে, শিক্ষা প্রতিষ্ঠান থেকে কোনদিন রাজনীতি বন্ধ হবে।<br>ফ্যাসিবাদের পতন হয়েছে এখন শিক্ষা প্রতিষ্ঠান থেকে দলীয় রাজনীতি বন্ধ হলে সাধারণ ছাত্ররা শান্তিতে পড়াশোনা করতে পারত।",2
@mdshahjahan706,ছাত্রদল আর শিবির করলো আন্দোলন আর আন্দোলন যাঁরা বিক্রি করে দিয়েছে ডিবি কার্যালয়ে তারাই জোর করে নেতা হয়েছে,1
@neyamulkarimraju,জামায়াতে ইসলামী এগিয়ে যাও,1
@মহাবিশ্ব-স১ব,আলহামদুলিল্লাহ ❤,1
@AbdursSakur,আলহামদুলিল্লাহ,1
@msjrakib8137,তাকবীর! আল্লাহু আকবার ✊,1
@ShifatKhan-fj2xg,আমার দেখা মতে জামাত ইসলাম একটি আদর্শ দল। তাদের নেতা গুলো অনেক আন্তরিক এবং ভালো,1
@mohaddiskhan9674,ইসলামি ছাত্র শিবির জিন্দাবাদ,1
@Heisenberg-hh4ew,shuvokamona....,1
@mohammad.hossain3388,আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ শুনে আমাদের মন টা আন্দদে ভরে গেল মহান আল্লাহ তায়ালা আমাদের কে সত্য সঠিক ইসলাম বুজবার তৌফিক দেন আমিন মজলুম মানুষের দল জামাত ইসলামী,1
@raselbabu4913,মাশাআল্লাহ,1
@fazlerabbi7166,সব জায়গায় দেখি শুধু শিবির আর শিবির,1
@MdZobayre-kz2hc,জামায়াতে ইসলাম জিন্দাবাদ <br>চাএ শিবির জিন্দাবাদ,1
@tachnicalsakib1897,আলহামদুলিল্লাহ,1
@AshrafulHaque-c9s,"শেখ হাসিনার কথাই সত্য, আন্দোলনকারীরা আসলেই শিবিরের লোক ছিলো যার প্রমাণ এখন পুরো জাতির কাছে দৃশ্যমান",0
@SprSohel,"<b>আলহামদুলিল্লাহ ❤️❤️❤️ আল্লাহ তার সহায়ক হোক, আমিন।</b>",1
@mohammedislam7118,"জামায়াতের জন্য যত টাকা লাগে আমরা ইউরোপ, আমেরিকা সব দেশ থেকে দিতে প্রস্তুত।❤❤❤",1
@Highlight898,শিবিরের প্রতি আমাকে আকর্ষণ করছে। খুব ভালো লাগে সংগঠন টা।,1
@mdasaduzzaman7953,নারায়ে তাকবির<br>আল্লাহু আকবার।,1
@lifeandreligionyu7ef,অভিনন্দন,1
@newall4715,এজন্যই তারা স্লোগান দিয়ে ছিলো তুমি কে আমি কে রাজাকার রাজাকার,0
@Shajalalshopon,রক্ত দিয়েছি রক্ত আরো দেবো বাংলাদেশে <br> ইসলামী আইন কানুন কায়েম করে ছাড়বো ইনশাল্লাহ।,1
@Nature360a,সকলকে ঐক্যবদ্ধ হয়ে একসাথে মিলে মিশে সহিংসতামুক্ত সুন্দর পৃথিবী গড়তে হবে।,1
@MoinuddinAli-y6f,শিবির  নেতাকে ধন্যবাদ,1
@NaimulhasanTanim,মাওলানা ভাসানী বলেছিলেন। নীল নদের পানি যেমন নীল রং নয় তেমনি জামায়াত ইসলাম মানেই প্রকৃত ইসলাম নয়।,0
@younustalukdar9082,আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ <br>ইসলামী আন্দোলন ইসলামী সংগঠন দেশ কে দিতে পারে বিশাল উপহার তারি জ্বলন্ত প্রমাণ।,1
@mohammedislam7118,ইনশাআল্লাহ জামায়াতে ইসলামী দেশে সরকার গঠন করবে।<br>জনগণ দেখেন আমি ইউরোপে থাকি।আপনাদের দেশে শান্তি পেতে হলে জামায়াতের হাতকে শক্তিশালী করুন।,1
@mddulalkhan5262,জাতির শ্রেষ্ঠ সন্তান,1
@sayedulislam1489,ছাত্র শিবির আল্লাহর নেয়ামত পুর্ন সংগঠন আলহামদুলিল্লাহ..... 💝💝🇧🇩🇧🇩💝💝,1
@UmalquenLine,আলহামদুলিল্লাহ আমানিল্লাহ ❤❤❤❤,1
@mdfaiqurrahman5181,রাজাকার,0
@mdrana-mo4ug,আবারও প্রমাণিত জামায়াতে ইসলামী এবং এর অঙ্গসংগঠনগুলো দেশ ধ্বংসের কাজে লিপ্ত।,0
@MdMahafujAhammed,"শিক্ষা প্রতিষ্ঠান গুলো রাজনীতির হাত থেকে রক্ষা পাওয়ার যা একটু আশা জাগছিল,, তার হোগা মেরে দিছে এরা",0
@MdBukhari-uo7vv,স্যালুট ❤❤❤,1
@mdmobarak4872,বাংলাদেশের একমাত্র দল জামাত শিবির যাদের বিরুদ্ধে কখনো চাঁদাবাজির কোন অভিযোগ নাই তাদের বিরুদ্ধে কোন নারিকেলেঙ্কারির কোন অভিযোগ নাই  ওরা হচ্ছে সৎ চরিত্রের মানুষ ভালোবাসা রইলো জামাত-শিবিরের প্রতি,1
@vipergouard5050,শিবির জিন্দাবাদ,1
@mdSakhawat-n9g,এই মুহূর্তে দরকার জামাত শিবির সরকার,1
@lotachowdhury9483,সঠিক কথা বলা মানুষের বিজয় নিশ্চিত।,1
@aszihad7099,এবার বুঝলেন শিবির কতটা শক্তিশালি 💪,1
@mdjasim3032,গঠনমুলক স্ট্যাটাস এ বলে দিচ্ছে ছাএশিবির সেরা সংগঠন,1
@sakhawathossain5035,আলহামদুলিল্লাহ,1
@maynulsaidul6838,ছাত্রশিবিরের একজন নেতার  জুতা মচার যোগ্য হবে না আওয়ামী লীগের এমপি মন্ত্রীরা।,1
@jiladulislam2289,Eto aynabazi!,0
@sayednrk4135,আলহামদুলিল্লাহ ❤,1
@JahidMiah-q5o,বাংলাদেশ ইসলামি ছাত্রশিবির জিন্দাবাদ,1
@HHHumairaHimu,মাসাল্লাহ বাংলাদেশ ছাত্র শিবির❤️,1
@mstrukhsana9020,বাংলাদেশ ইসলামী ছাত্রশিবির জিন্দাবাদ,1
@saifulmahajan1661,আলহামদুলিল্লাহ্ অনেক খুশি হলাম,1
@Kabi205,ছাত্রশিবিরের ভাইয়েরা অনেক ভালো।,1
@ronginbangladesh900,আলহামদুলিল্লাহ,1
@arifhasan3152,আলহামদুলিল্লাহ আলহামদুলিল্লাহ <br>প্রিয় শহীদি কাফেলা বাংলাদেশ ইসলামী ছাত্রশিবির জিন্দাবাদ ❤❤<br>বাংলাদেশ জামায়াতে ইসলামী জিন্দাবাদ,1
@rubaiyatchowdhury540,সেরা সংগঠন জামাত। দোয়া দেশ আর দশের কল্যানে কাজ করবেন ইনশাআল্লাহ ❤🇧🇩⚔️,1
@dskmtv6156,আলহামদুলিল্লাহ,1
@MdNuralom-v8z,"স্বৈরাচার যেই হোক তার বিচার করতে পারে যেন  আইন সেটা চাই আমরা,আইন যেন স্বৈরাচার না হয় সেদিকে নেতাদের সজাগ থাকতে হবে।",2
@mstjemi7532,এ সালারা দেশ স্বাধীনে কোনো গুরত্ব ছিলোনা।জাতি এদের বিরুদ্ধে রুখে না দাড়ালে দেশ টা নষ্ট হয়ে যাবে,0
@cob180-h3y,Shibir ❤❤❤,1
@MDJABER-y7d,বাংলাদেশ ইসলামি ছাত্র শিবির জিন্দাবাদ ❤❤❤,1
@khalidhasan7322,"সবাই শিবির চিনতে ভুল করলেও
<br>শেখের বেটি শিবির চিনতে ভুল করেনি
<br>শিবির তো শিবির&#39;ই
<br>প্রিয় কাফেলা ইসলামী ছাত্রশিবির।",1
@babulshaikh5159,আলহামদুলিল্লাহ মাশাআল্লাহ,1
@MdMasud-z8z8f,ইসলামী ছাত্রশিবির জন্য <br>আল্লাহর কাছে দোয়া করি যেন তারা মৃত্যুর আগে পর্যন্ত সত্যের পথে চলার তৌফিক দান করুন আল্লাহ,1
@SajidIslam-k4p,মাশাল্লাহ,1
@Khan-nx2vv,জামাত শিবির জিন্দাবাদ ❤❤,1
@MD.MONIRULISLAM-zk3ct,"আমার দেখা বাংলাদেশের সব ছেয়ে ভালো এবং দেশ প্রেমিক,,, বাংলাদেশ জামায়াতে ইসলামী এবং বাংলাদেশ ছাত্র শিবির",1
@MdEshrakulIslam,এমন কোনো ঘর থাকবে না যেখানে জামায়াতে ইসলামী নাই আল্লামা দেলোয়ার হোসেন সাইদী,1
@rafimahfuz7250,"বাংলা বীর, ছাত্র শিবির",1
@didarulsiddique3725,বৈষম্য বিরোধী ছাত্র আন্দোলন এবার কোন মর্যাদা পাবে। তারা কি জনগণের সাথে প্রতারণা করেনি?,0
@delwarhussain1374,বাটপারী করে সাধারণ শিক্ষার্থী সেজে জাতির সাথে প্রতারণা । কুত্তার বাচ্চা,0
@mdasifhyder7274,❤❤❤ অভিনন্দন,1
@AbdulHaiSobuj-m5d,বাংলাদেশ ইসলামি ছাত্র শিবির জিন্দাবাদ,1
@mdsttarmolrr8036,জামায়াত ইসলাম,1
@ParvezChowdhury-ui8xm,"সরকার পতনের জন্য শিবির নিজেরাই একটা ভাষা তৈরি করের,এই ভাষা 40-50 জন শিখছেন তাঁরা আন্দোলন এর কোন কি করবে সব জায়গা মতো বলে দিতো,এই বার শিবির এর  সবচেয়ে বড় সাফল্য হলো গুরুত্বপূর্ণ জায়গায় নিজেদের গোয়েন্দা তৈরি করা",1
@mdnurulkarim6810,বাংলাদেশ ইসলামী ছাত্র শিবির।,1
@JubayerAhmed-h6i,আলহামদুলিল্লাহ,1
@md.jobayersarder2046,মোসাদ ও হার মানবে ইসলামি ছাত্র শিবিরের কাছে 😂😂,1
@mdmuhtasim-vz3vf,এই রাজাকারের বাচ্চা রাজাকার নব্য  রাজাকার,0
@husainbilal2468,ছোট ভাই সাদিক কাইয়ুম কে অসংখ্য ধন্যবাদ।,1
@ibrahimazad1838,Alhumdulilah ideal group,1
@Detective_Eyes,ছাত্রশিবির জিন্দাবাদ ❤🇧🇩💪,1
@Data_Devil_,"শিবির করি নি তবে নিজের বন্ধু করেচে যা দেখে মনে হলো ওরা অন্য ছাত্র সংগঠন থেকে এরা ভালোই কোয়ালিটি সম্পন্ন, ও মেধাবী রা এতে যোগ দেয়। যদিও অন্য এক বন্ধুর বোন যোগ দিতে চাওয়ায় ও তার বোন কে বকা দিয়েছিল, কারন হাসিনা তখন তার প্রাইম সময় পার করতেছিলো🙂🙂",1
@amirulislam3053,Alhamdulillah,1
@nurealomsiddique4126,ছাএ শিবির জিনদাবাদ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1
@yousufnur_2129,এটাই হলো বাংলাদেশ জামায়াত ইসলামী ও ছাত্র শিবিরের কাজ যারা নিজেদেরকে ভাইরাল করার জন্য সৎ কাজ করে না আল্লাহ সন্তুষ্টি এবং জনগণের কল্যাণের জন্য কাজ করে আলহামদুলিল্লাহ,1
@top--wm4ye,nareyek takbir---allahu akbar❤️,1
@MdAkter-r5o,আলহামদুলিল্লাহ,1
@md.ferozsheikh6124,অপেক্ষা কর। তোদের ঝাড়ে বংশে নির্বংশ করা হবে ইনশাআল্লাহ।,0
@smnazrulislam3311,"মুখে মধু,অন্তরে বিষ।ছাত্র শিবিরকে বুঝতে হলে আগে প্রকৃত ইসলাম বুঝতে হবে।তার স্ট্যাটাস অনুযায়ী ছাত্র শিবিরও সন্ত্রাসী সংগঠন।",0
@rezaulahmed7618,Allhamdullah,1
@delwarhussain1374,প্রতারক,0
@ArifulIslam-hh7ot,আহা আপা ঠিকি বলেছিলো তখন কেউ শুনে নাই এই গুলা শিবিরের ষড়যন্ত্র,0
@Imran-j9e,ছাত্র শিবির সেরা একটি সংগঠন ❤,1
@shahidurrahman-iy7ol,Go ahead SHIBIR,1
@kaiserhamid441,আগে মন থেকে স্থির ছিল এমনটাই হবে সত্যি সম্মানজনক ব্যাপারটা অসম্ভব সুন্দর 🥰,1
@didarrodin1491,Alhamdulilah ❤,1
@HabibiOfficial-qi1tl,মাশাআল্লাহ,1
@mdmujakkir3285,শিবির সব জায়গায় প্রতিটি প্রতিষ্টায়,1
@MD-JAMALUDDIN-ei2gg,সাগতম জামায়াত,1
@mdkhaledabdulmannan5149,Sadik vaiyer proti Raylo. shuvo kamona ❤,1
@wadudsarker482,সাধারন জনতাকে ধোকা দিয়েছে এই বহুরুপী সমন্য়করা,0
@IbrahimMolla-l7q,Alhamdulillah,1
@shofiqjoardar3946,সমন্বয় লীগ কিভাবে শিবির লীগ হয়ে গেল!,0
@md.firozalam7594,এটা হলো জামায়াতে ইসলামী বাংলাদেশ ছাত্রশিবিরের মেধা,1
@nurunnabi7902,এটা মানিনা মানব না,0
@mdrana2772,এই কুত্তার বাচ্চা বাংলাদেশের সাধারণ মানুষের প্রতারণা করছে কারণ সকলে জানি সে সাধারন ছাত্র এখন দেখা গেল কি সে জামাত শিবিরের নেতা,0
@mdmujakkir3285,৯ দফার রুপরেখা দিয়েছেন তিনি,1
@FunnyBeagle-pq6ot,আলহামদুলিল্লাহ।,1
@ArshadKhan-wd1qu,শিবির মেধাবীদের একটি সংগঠন ❤❤❤,1
@Mdrony-f7u8w,Alhamdulillah,1
@bodrulislam1069,ছাত্র শিবিরের প্রেমে পড়ে আমি ছাত্রলীগ ছেড়েছিলাম। আমার গ্রামের কয়েকটা ছোট ভাইদের সাথে ক্রিকেট খেলতাম ১৯৯৮ থেকে তারপর তাদের কথা বার্তা শুনে তাদের প্রেমে পড়ি বিশেষ করে তারা আমাকে নামাজের তাগিদ দিতো প্রথমে লজ্জা পেয়ে জেতাম পড়ে আল্লাহর ভয়ে নামাজে যেতাম আলহামদুলিল্লাহ। আমি জামাত না করলেও তাদেরকে আমি পছন্দ করি,1
@bdmhsgbangladesh-mokterhos7137,I love jamaat,1
@Sahalom-p7e,আলহামদুলিল্লাহ এগিয়ে যান ভাই আল্লাহ পাক আপনার সহায় হউন।,1
@mahirahman2592,আমি চাই এবার জামায়াত ক্ষমতায় আসুক,1
@RiazIslam-z8i,জামাত ইসলাম জিন্দাবাদ,1
@RafiqulIslamkutubi,আলহামদুলিল্লাহ ❤,1
@5minutesbeautifulnaturalof982,Alhamdulillah,1
@HfJakir-eq7gj,মাশাআল্লাহ।।।,1
@MdMasud-z8z8f,আলহামদুলিল্লাহ,1
